datetime_beginning_utc,datetime_beginning_ept,pnode_name,pnode_id,marginal_co2_rate,marginal_so2_rate,marginal_nox_rate
1/22/2023 2:00:00 AM,1/21/2023 9:00:00 PM,PJM-RTO,1,1330.2556487667,0.9044252313,0.5366719172
1/22/2023 1:00:00 AM,1/21/2023 8:00:00 PM,PJM-RTO,1,1238.1645300017,0.6094661276,0.2543118698
1/22/2023 12:00:00 AM,1/21/2023 7:00:00 PM,PJM-RTO,1,1811.0038696975,1.4825892218,0.6377916542
1/21/2023 11:00:00 PM,1/21/2023 6:00:00 PM,PJM-RTO,1,1569.1477875567,1.0380904741,0.6369589084
1/21/2023 10:00:00 PM,1/21/2023 5:00:00 PM,PJM-RTO,1,1178.1601749192,0.6005760914,0.3975636752
1/21/2023 9:00:00 PM,1/21/2023 4:00:00 PM,PJM-RTO,1,1403.3473656033,0.6938532913,0.3402701616
1/21/2023 8:00:00 PM,1/21/2023 3:00:00 PM,PJM-RTO,1,1703.9984264925,1.1628720735,0.8630287008
1/21/2023 7:00:00 PM,1/21/2023 2:00:00 PM,PJM-RTO,1,1303.6397602517,1.0359059777,0.4843951327
1/21/2023 6:00:00 PM,1/21/2023 1:00:00 PM,PJM-RTO,1,1094.7759963625,0.5030302178,0.3640469638
1/21/2023 5:00:00 PM,1/21/2023 12:00:00 PM,PJM-RTO,1,1543.7425801442,0.8573987297,0.4810846840
1/21/2023 4:00:00 PM,1/21/2023 11:00:00 AM,PJM-RTO,1,949.2224609617,0.0743456941,0.0726981560
1/21/2023 3:00:00 PM,1/21/2023 10:00:00 AM,PJM-RTO,1,1032.6007581267,0.1385280769,0.1048242649
1/21/2023 2:00:00 PM,1/21/2023 9:00:00 AM,PJM-RTO,1,1140.8789433642,0.2310839637,0.1369470160
1/21/2023 1:00:00 PM,1/21/2023 8:00:00 AM,PJM-RTO,1,1215.2232935183,0.3012029421,0.4792171050
1/21/2023 12:00:00 PM,1/21/2023 7:00:00 AM,PJM-RTO,1,1548.6887056883,0.6517115810,0.5601092047
1/21/2023 11:00:00 AM,1/21/2023 6:00:00 AM,PJM-RTO,1,911.5482782783,0.0044302920,0.0984389925
1/21/2023 10:00:00 AM,1/21/2023 5:00:00 AM,PJM-RTO,1,1526.5282224425,0.8310299384,0.7543952283
1/21/2023 9:00:00 AM,1/21/2023 4:00:00 AM,PJM-RTO,1,1254.2671476233,0.3444559649,0.3839171392
1/21/2023 8:00:00 AM,1/21/2023 3:00:00 AM,PJM-RTO,1,1190.4859832975,0.4120831910,0.3958546482
1/21/2023 7:00:00 AM,1/21/2023 2:00:00 AM,PJM-RTO,1,1757.8637263792,0.9850103499,0.6898875768
1/21/2023 6:00:00 AM,1/21/2023 1:00:00 AM,PJM-RTO,1,1298.4384152942,0.2083787982,0.4043892964
1/21/2023 5:00:00 AM,1/21/2023 12:00:00 AM,PJM-RTO,1,1422.3365325600,0.3863403537,0.5398279793
1/21/2023 4:00:00 AM,1/20/2023 11:00:00 PM,PJM-RTO,1,1484.9760689642,0.5631859422,0.3272834480
1/21/2023 3:00:00 AM,1/20/2023 10:00:00 PM,PJM-RTO,1,1737.3388969725,0.8929382944,0.6997262360
1/21/2023 2:00:00 AM,1/20/2023 9:00:00 PM,PJM-RTO,1,1229.2920438908,0.3528719143,0.2341093550
1/21/2023 1:00:00 AM,1/20/2023 8:00:00 PM,PJM-RTO,1,1342.9595844567,0.3280633990,0.4171809580
1/21/2023 12:00:00 AM,1/20/2023 7:00:00 PM,PJM-RTO,1,1325.9783163692,0.3776182021,0.4992942494
1/20/2023 11:00:00 PM,1/20/2023 6:00:00 PM,PJM-RTO,1,1230.6249192125,0.2898969470,0.3772481090
1/20/2023 10:00:00 PM,1/20/2023 5:00:00 PM,PJM-RTO,1,1400.5812656000,0.6582712991,0.6481774949
1/20/2023 9:00:00 PM,1/20/2023 4:00:00 PM,PJM-RTO,1,1513.5448941233,0.5771168906,0.3482435527
1/20/2023 8:00:00 PM,1/20/2023 3:00:00 PM,PJM-RTO,1,1328.3152851517,0.4743291123,0.4529236220
1/20/2023 7:00:00 PM,1/20/2023 2:00:00 PM,PJM-RTO,1,1103.9584380583,0.1579360144,0.2788967776
1/20/2023 6:00:00 PM,1/20/2023 1:00:00 PM,PJM-RTO,1,858.1346015525,0.0043395926,0.0507026689
1/20/2023 5:00:00 PM,1/20/2023 12:00:00 PM,PJM-RTO,1,1297.8494979800,0.4563339917,0.2797110916
1/20/2023 4:00:00 PM,1/20/2023 11:00:00 AM,PJM-RTO,1,1191.3619309600,0.1937456116,0.3222049793
1/20/2023 3:00:00 PM,1/20/2023 10:00:00 AM,PJM-RTO,1,816.4857355317,0.0041459202,0.0642056838
1/20/2023 2:00:00 PM,1/20/2023 9:00:00 AM,PJM-RTO,1,815.9710013858,0.0041145138,0.0415384832
1/20/2023 1:00:00 PM,1/20/2023 8:00:00 AM,PJM-RTO,1,832.3875893533,0.0042207339,0.0488085513
1/20/2023 12:00:00 PM,1/20/2023 7:00:00 AM,PJM-RTO,1,839.2735105358,0.0042669957,0.0483617051
1/20/2023 11:00:00 AM,1/20/2023 6:00:00 AM,PJM-RTO,1,840.0543618650,0.0042738379,0.1231400511
1/20/2023 10:00:00 AM,1/20/2023 5:00:00 AM,PJM-RTO,1,839.6102672417,0.0042615714,0.1255759510
1/20/2023 9:00:00 AM,1/20/2023 4:00:00 AM,PJM-RTO,1,777.7856243042,0.0036236564,0.0587745406
1/20/2023 8:00:00 AM,1/20/2023 3:00:00 AM,PJM-RTO,1,826.4302623058,0.0039961382,0.0474453522
1/20/2023 7:00:00 AM,1/20/2023 2:00:00 AM,PJM-RTO,1,920.2270074917,0.0527430181,0.0958276204
1/20/2023 6:00:00 AM,1/20/2023 1:00:00 AM,PJM-RTO,1,846.4074618133,0.0043591885,0.0682417889
1/20/2023 5:00:00 AM,1/20/2023 12:00:00 AM,PJM-RTO,1,1138.8557843683,0.4999831517,0.3020318110
1/20/2023 4:00:00 AM,1/19/2023 11:00:00 PM,PJM-RTO,1,1577.3234342292,0.6888129733,0.5510206106
1/20/2023 3:00:00 AM,1/19/2023 10:00:00 PM,PJM-RTO,1,1410.0296007458,0.6041068495,0.3557317341
1/20/2023 2:00:00 AM,1/19/2023 9:00:00 PM,PJM-RTO,1,1175.1338858033,0.1535496893,0.2476299076
1/20/2023 1:00:00 AM,1/19/2023 8:00:00 PM,PJM-RTO,1,836.1882181983,0.0042510901,0.1265467547
1/20/2023 12:00:00 AM,1/19/2023 7:00:00 PM,PJM-RTO,1,864.8639206067,0.0043722550,0.0591517388
1/19/2023 11:00:00 PM,1/19/2023 6:00:00 PM,PJM-RTO,1,986.6393134317,0.0908923970,0.1717798642
1/19/2023 10:00:00 PM,1/19/2023 5:00:00 PM,PJM-RTO,1,1083.0016279142,0.3013966446,0.1451941459
1/19/2023 9:00:00 PM,1/19/2023 4:00:00 PM,PJM-RTO,1,1554.4672018983,0.7138075606,0.3783252327
1/19/2023 8:00:00 PM,1/19/2023 3:00:00 PM,PJM-RTO,1,1155.5743848592,0.4727706623,0.2087090379
1/19/2023 7:00:00 PM,1/19/2023 2:00:00 PM,PJM-RTO,1,1615.6210717050,1.0837236301,0.4773456846
1/19/2023 6:00:00 PM,1/19/2023 1:00:00 PM,PJM-RTO,1,1142.2033359958,0.2973616870,0.2576098737
1/19/2023 5:00:00 PM,1/19/2023 12:00:00 PM,PJM-RTO,1,1075.5212171183,0.3664280712,0.2558626253
1/19/2023 4:00:00 PM,1/19/2023 11:00:00 AM,PJM-RTO,1,1666.1054136200,0.9116421647,0.5791037945
1/19/2023 3:00:00 PM,1/19/2023 10:00:00 AM,PJM-RTO,1,854.8977164950,0.0043171112,0.0492040325
1/19/2023 2:00:00 PM,1/19/2023 9:00:00 AM,PJM-RTO,1,863.5176237517,0.0044245847,0.1228340136
1/19/2023 1:00:00 PM,1/19/2023 8:00:00 AM,PJM-RTO,1,862.6665482800,0.0043888763,0.0605558824
1/19/2023 12:00:00 PM,1/19/2023 7:00:00 AM,PJM-RTO,1,851.8111197483,0.0037555664,0.0580995837
1/19/2023 11:00:00 AM,1/19/2023 6:00:00 AM,PJM-RTO,1,860.6539625792,0.0044234608,0.2385754612
1/19/2023 10:00:00 AM,1/19/2023 5:00:00 AM,PJM-RTO,1,883.1367924750,0.0044928066,0.0795754861
1/19/2023 9:00:00 AM,1/19/2023 4:00:00 AM,PJM-RTO,1,841.8465877033,0.0042623985,0.0464523234
1/19/2023 8:00:00 AM,1/19/2023 3:00:00 AM,PJM-RTO,1,1124.9902925642,0.2904632911,0.2910096580
1/19/2023 7:00:00 AM,1/19/2023 2:00:00 AM,PJM-RTO,1,1145.6006401925,0.3827947553,0.3199184671
1/19/2023 6:00:00 AM,1/19/2023 1:00:00 AM,PJM-RTO,1,912.3309517908,0.0046025690,0.1042859769
1/19/2023 5:00:00 AM,1/19/2023 12:00:00 AM,PJM-RTO,1,1359.3454654375,1.0221366232,0.5114251650
1/19/2023 4:00:00 AM,1/18/2023 11:00:00 PM,PJM-RTO,1,1433.2333621733,0.3593268495,0.3181889993
1/19/2023 3:00:00 AM,1/18/2023 10:00:00 PM,PJM-RTO,1,1245.5274712342,0.6478967048,0.6921910706
1/19/2023 2:00:00 AM,1/18/2023 9:00:00 PM,PJM-RTO,1,1244.6936168275,0.5165177481,0.4617333742
1/19/2023 1:00:00 AM,1/18/2023 8:00:00 PM,PJM-RTO,1,1253.1616013242,0.4707380719,0.4227689409
1/19/2023 12:00:00 AM,1/18/2023 7:00:00 PM,PJM-RTO,1,1294.4885003350,0.5244664035,0.4297966058
1/18/2023 11:00:00 PM,1/18/2023 6:00:00 PM,PJM-RTO,1,1142.9919568583,0.2952889987,0.1906234231
1/18/2023 10:00:00 PM,1/18/2023 5:00:00 PM,PJM-RTO,1,1277.0616077275,0.3757112402,0.3641259772
1/18/2023 9:00:00 PM,1/18/2023 4:00:00 PM,PJM-RTO,1,1312.1141524467,0.2478418866,0.2405704799
1/18/2023 8:00:00 PM,1/18/2023 3:00:00 PM,PJM-RTO,1,1048.9082845167,0.0705630967,0.2175956405
1/18/2023 7:00:00 PM,1/18/2023 2:00:00 PM,PJM-RTO,1,1097.9569859492,0.1268039363,0.2236237402
1/18/2023 6:00:00 PM,1/18/2023 1:00:00 PM,PJM-RTO,1,1195.0083317083,0.0536286334,0.4348981517
1/18/2023 5:00:00 PM,1/18/2023 12:00:00 PM,PJM-RTO,1,1331.4014348058,0.6741871078,0.3235486414
1/18/2023 4:00:00 PM,1/18/2023 11:00:00 AM,PJM-RTO,1,1231.9346940217,0.6067565934,0.4274980234
1/18/2023 3:00:00 PM,1/18/2023 10:00:00 AM,PJM-RTO,1,1329.4931412233,0.4403426399,0.3645765081
1/18/2023 2:00:00 PM,1/18/2023 9:00:00 AM,PJM-RTO,1,1241.8432355158,0.4901299889,0.4494594253
1/18/2023 1:00:00 PM,1/18/2023 8:00:00 AM,PJM-RTO,1,1115.4631145292,0.1705094368,0.2693801864
1/18/2023 12:00:00 PM,1/18/2023 7:00:00 AM,PJM-RTO,1,856.1375461483,0.0043324291,0.0636322418
1/18/2023 11:00:00 AM,1/18/2023 6:00:00 AM,PJM-RTO,1,869.3026390483,0.0045901045,0.0579947718
1/18/2023 10:00:00 AM,1/18/2023 5:00:00 AM,PJM-RTO,1,978.9504838767,0.0940115466,0.1509627076
1/18/2023 9:00:00 AM,1/18/2023 4:00:00 AM,PJM-RTO,1,975.6904764158,0.0933862676,0.1600101635
1/18/2023 8:00:00 AM,1/18/2023 3:00:00 AM,PJM-RTO,1,1382.7547725725,0.8012128586,0.7146146452
1/18/2023 7:00:00 AM,1/18/2023 2:00:00 AM,PJM-RTO,1,976.7041328158,0.0945540738,0.1501902859
1/18/2023 6:00:00 AM,1/18/2023 1:00:00 AM,PJM-RTO,1,1111.5532384808,0.1738312160,0.2539761784
1/18/2023 5:00:00 AM,1/18/2023 12:00:00 AM,PJM-RTO,1,1181.7879899533,0.1756960273,0.2640201836
1/18/2023 4:00:00 AM,1/17/2023 11:00:00 PM,PJM-RTO,1,962.0639544817,0.0793989118,0.1279554316
1/18/2023 3:00:00 AM,1/17/2023 10:00:00 PM,PJM-RTO,1,1452.6969784583,1.6368710879,0.8344055598
1/18/2023 2:00:00 AM,1/17/2023 9:00:00 PM,PJM-RTO,1,1044.6475136692,0.1185777225,0.2633915137
1/18/2023 1:00:00 AM,1/17/2023 8:00:00 PM,PJM-RTO,1,1315.3994972525,0.4424076521,0.4586299012
1/18/2023 12:00:00 AM,1/17/2023 7:00:00 PM,PJM-RTO,1,1129.1876363483,0.2107940845,0.3625410751
1/17/2023 11:00:00 PM,1/17/2023 6:00:00 PM,PJM-RTO,1,1202.4675674033,0.3131326137,0.2357026244
1/17/2023 10:00:00 PM,1/17/2023 5:00:00 PM,PJM-RTO,1,1241.9686322467,0.2100040889,0.3027599058
1/17/2023 9:00:00 PM,1/17/2023 4:00:00 PM,PJM-RTO,1,1301.9466565067,0.2724707525,0.2580241818
1/17/2023 8:00:00 PM,1/17/2023 3:00:00 PM,PJM-RTO,1,1156.9546992833,0.2369086528,0.3955592790
1/17/2023 7:00:00 PM,1/17/2023 2:00:00 PM,PJM-RTO,1,1021.9941617758,0.0810237294,0.1950098667
1/17/2023 6:00:00 PM,1/17/2023 1:00:00 PM,PJM-RTO,1,1249.9554012008,0.4005574215,0.3460149305
1/17/2023 5:00:00 PM,1/17/2023 12:00:00 PM,PJM-RTO,1,1174.1947514825,0.1189686766,0.1782142874
1/17/2023 4:00:00 PM,1/17/2023 11:00:00 AM,PJM-RTO,1,1030.5369424417,0.0706696412,0.1639946172
1/17/2023 3:00:00 PM,1/17/2023 10:00:00 AM,PJM-RTO,1,954.3035901900,0.1732880614,0.1396079862
1/17/2023 2:00:00 PM,1/17/2023 9:00:00 AM,PJM-RTO,1,838.3329010150,0.0042437537,0.1081089209
1/17/2023 1:00:00 PM,1/17/2023 8:00:00 AM,PJM-RTO,1,883.1587634700,0.0045164360,0.1104877577
1/17/2023 12:00:00 PM,1/17/2023 7:00:00 AM,PJM-RTO,1,929.4882194917,0.0047137525,0.0933970348
1/17/2023 11:00:00 AM,1/17/2023 6:00:00 AM,PJM-RTO,1,1082.1742179283,0.1985410750,0.2756487807
1/17/2023 10:00:00 AM,1/17/2023 5:00:00 AM,PJM-RTO,1,893.2315941475,0.0045523352,0.0740323295
1/17/2023 9:00:00 AM,1/17/2023 4:00:00 AM,PJM-RTO,1,1047.4732559008,0.5074288819,0.3257691351
1/17/2023 8:00:00 AM,1/17/2023 3:00:00 AM,PJM-RTO,1,1082.5148543217,0.6396674467,0.3544536963
1/17/2023 7:00:00 AM,1/17/2023 2:00:00 AM,PJM-RTO,1,1181.3443022608,0.4297419992,0.3642309755
1/17/2023 6:00:00 AM,1/17/2023 1:00:00 AM,PJM-RTO,1,1176.6069785467,0.4134896100,0.2907144069
1/17/2023 5:00:00 AM,1/17/2023 12:00:00 AM,PJM-RTO,1,1015.0610449925,0.4034580879,0.1781105015
1/17/2023 4:00:00 AM,1/16/2023 11:00:00 PM,PJM-RTO,1,1258.3994522050,0.1870578798,0.9903634644
1/17/2023 3:00:00 AM,1/16/2023 10:00:00 PM,PJM-RTO,1,1324.7530691142,0.2617019827,2.4536773615
1/17/2023 2:00:00 AM,1/16/2023 9:00:00 PM,PJM-RTO,1,1132.5140192267,0.3026498819,0.2435425813
1/17/2023 1:00:00 AM,1/16/2023 8:00:00 PM,PJM-RTO,1,1085.8327212492,0.2081326746,0.2029325503
1/17/2023 12:00:00 AM,1/16/2023 7:00:00 PM,PJM-RTO,1,1075.1854343858,0.3280686076,0.2033371807
1/16/2023 11:00:00 PM,1/16/2023 6:00:00 PM,PJM-RTO,1,1466.9662011650,1.0777269657,0.4811630562
1/16/2023 10:00:00 PM,1/16/2023 5:00:00 PM,PJM-RTO,1,1133.0579413150,0.4248776625,0.2071042956
1/16/2023 9:00:00 PM,1/16/2023 4:00:00 PM,PJM-RTO,1,1181.9323618558,0.1701979486,0.2801737183
1/16/2023 8:00:00 PM,1/16/2023 3:00:00 PM,PJM-RTO,1,1654.0818880608,0.8766888859,0.6322651692
1/16/2023 7:00:00 PM,1/16/2023 2:00:00 PM,PJM-RTO,1,1177.7354983317,0.5512368273,0.3990764380
1/16/2023 6:00:00 PM,1/16/2023 1:00:00 PM,PJM-RTO,1,1289.2054122350,0.0064387693,1.1691408042
1/16/2023 5:00:00 PM,1/16/2023 12:00:00 PM,PJM-RTO,1,1303.4406001558,0.1210877662,0.1524935316
1/16/2023 4:00:00 PM,1/16/2023 11:00:00 AM,PJM-RTO,1,1303.5610243267,0.1232921213,-0.0204762665
1/16/2023 3:00:00 PM,1/16/2023 10:00:00 AM,PJM-RTO,1,1301.8072567108,0.5373060767,0.5924096009
1/16/2023 2:00:00 PM,1/16/2023 9:00:00 AM,PJM-RTO,1,1280.4943645392,0.9046357224,1.5869725468
1/16/2023 1:00:00 PM,1/16/2023 8:00:00 AM,PJM-RTO,1,1126.8115704800,0.6404778317,0.2566018438
1/16/2023 12:00:00 PM,1/16/2023 7:00:00 AM,PJM-RTO,1,1243.2415049592,0.2820660009,0.3528324291
1/16/2023 11:00:00 AM,1/16/2023 6:00:00 AM,PJM-RTO,1,777.4583933008,0.0028467975,-0.0396613797
1/16/2023 10:00:00 AM,1/16/2023 5:00:00 AM,PJM-RTO,1,1569.9829551083,0.3612518569,1.2270922421
1/16/2023 9:00:00 AM,1/16/2023 4:00:00 AM,PJM-RTO,1,1064.3989596558,0.0050714574,0.8530531152
1/16/2023 8:00:00 AM,1/16/2023 3:00:00 AM,PJM-RTO,1,1160.4054237317,0.2293907929,0.6133582481
1/16/2023 7:00:00 AM,1/16/2023 2:00:00 AM,PJM-RTO,1,1815.7869722942,0.2388149986,0.7817201701
1/16/2023 6:00:00 AM,1/16/2023 1:00:00 AM,PJM-RTO,1,888.2636003225,0.1618653025,0.5783364427
1/16/2023 5:00:00 AM,1/16/2023 12:00:00 AM,PJM-RTO,1,1306.3752814108,0.4464208914,0.4466265101
1/16/2023 4:00:00 AM,1/15/2023 11:00:00 PM,PJM-RTO,1,988.4363497125,0.1759573268,0.2646297934
1/16/2023 3:00:00 AM,1/15/2023 10:00:00 PM,PJM-RTO,1,989.1075447267,0.0436867356,2.1968393363
1/16/2023 2:00:00 AM,1/15/2023 9:00:00 PM,PJM-RTO,1,884.8697917208,0.0044379298,0.0893506529
1/16/2023 1:00:00 AM,1/15/2023 8:00:00 PM,PJM-RTO,1,1288.3756230025,0.4159264957,0.3420068727
1/16/2023 12:00:00 AM,1/15/2023 7:00:00 PM,PJM-RTO,1,983.9354136383,0.1412619145,0.1758965692
1/15/2023 11:00:00 PM,1/15/2023 6:00:00 PM,PJM-RTO,1,902.5451538658,0.0680365367,0.0869320059
1/15/2023 10:00:00 PM,1/15/2023 5:00:00 PM,PJM-RTO,1,1016.0048981258,0.1184338147,0.2723995062
1/15/2023 9:00:00 PM,1/15/2023 4:00:00 PM,PJM-RTO,1,933.9385588708,0.0958253393,0.1515656065
1/15/2023 8:00:00 PM,1/15/2023 3:00:00 PM,PJM-RTO,1,1041.6961222867,0.4249746264,0.1820539787
1/15/2023 7:00:00 PM,1/15/2023 2:00:00 PM,PJM-RTO,1,1230.7313212975,0.2874680061,0.3368438185
1/15/2023 6:00:00 PM,1/15/2023 1:00:00 PM,PJM-RTO,1,807.1353743575,0.0479938486,0.1943000442
1/15/2023 5:00:00 PM,1/15/2023 12:00:00 PM,PJM-RTO,1,987.0728972883,0.3646957576,0.3185160729
1/15/2023 4:00:00 PM,1/15/2023 11:00:00 AM,PJM-RTO,1,1037.3559681142,0.0101711400,0.8565260845
1/15/2023 3:00:00 PM,1/15/2023 10:00:00 AM,PJM-RTO,1,1350.1665668558,0.3638346676,0.4823655577
1/15/2023 2:00:00 PM,1/15/2023 9:00:00 AM,PJM-RTO,1,1033.6875408417,0.0675952470,0.2060273713
1/15/2023 1:00:00 PM,1/15/2023 8:00:00 AM,PJM-RTO,1,1352.4207006608,0.1449037888,0.8936855939
1/15/2023 12:00:00 PM,1/15/2023 7:00:00 AM,PJM-RTO,1,1463.9646896483,0.3741095276,0.8557146354
1/15/2023 11:00:00 AM,1/15/2023 6:00:00 AM,PJM-RTO,1,1174.2595772792,0.0059264925,1.4854771242
1/15/2023 10:00:00 AM,1/15/2023 5:00:00 AM,PJM-RTO,1,1083.9184000842,0.1711604834,0.5096494752
1/15/2023 9:00:00 AM,1/15/2023 4:00:00 AM,PJM-RTO,1,1716.0324487100,0.4547749071,1.3475541292
1/15/2023 8:00:00 AM,1/15/2023 3:00:00 AM,PJM-RTO,1,1252.0257108692,0.3080082271,0.6946314830
1/15/2023 7:00:00 AM,1/15/2023 2:00:00 AM,PJM-RTO,1,1345.5516598267,0.3013258686,0.5311658953
1/15/2023 6:00:00 AM,1/15/2023 1:00:00 AM,PJM-RTO,1,1268.7963127375,0.2355048509,0.4570082894
1/15/2023 5:00:00 AM,1/15/2023 12:00:00 AM,PJM-RTO,1,1482.0345777817,0.4002242524,0.7653801702
1/15/2023 4:00:00 AM,1/14/2023 11:00:00 PM,PJM-RTO,1,1274.9931633425,0.6610623038,0.9782031804
1/15/2023 3:00:00 AM,1/14/2023 10:00:00 PM,PJM-RTO,1,1414.9357807208,0.1693427486,-0.6625216597
1/15/2023 2:00:00 AM,1/14/2023 9:00:00 PM,PJM-RTO,1,1230.2582689692,0.2732650156,0.1458546858
1/15/2023 1:00:00 AM,1/14/2023 8:00:00 PM,PJM-RTO,1,967.9148111092,0.5222473873,0.3182296802
1/15/2023 12:00:00 AM,1/14/2023 7:00:00 PM,PJM-RTO,1,1686.0546813050,0.0643295260,2.5372698465
1/14/2023 11:00:00 PM,1/14/2023 6:00:00 PM,PJM-RTO,1,1299.5519971600,0.0061482942,1.7523075202
1/14/2023 10:00:00 PM,1/14/2023 5:00:00 PM,PJM-RTO,1,1091.0766482133,0.0689577111,0.1851265804
1/14/2023 9:00:00 PM,1/14/2023 4:00:00 PM,PJM-RTO,1,1217.1656113117,0.1440377231,0.2742819763
1/14/2023 8:00:00 PM,1/14/2023 3:00:00 PM,PJM-RTO,1,1544.7379094433,0.3433996087,0.6129086059
1/14/2023 7:00:00 PM,1/14/2023 2:00:00 PM,PJM-RTO,1,1129.4331595292,0.0412051194,2.9549853847
1/14/2023 6:00:00 PM,1/14/2023 1:00:00 PM,PJM-RTO,1,1638.7900982542,0.5198951730,1.4033650887
1/14/2023 5:00:00 PM,1/14/2023 12:00:00 PM,PJM-RTO,1,1255.2376325142,0.2100469247,0.3181260715
1/14/2023 4:00:00 PM,1/14/2023 11:00:00 AM,PJM-RTO,1,1102.2641979983,0.4997508561,0.2338769562
1/14/2023 3:00:00 PM,1/14/2023 10:00:00 AM,PJM-RTO,1,1463.1316236942,0.8279591459,0.4403803696
1/14/2023 2:00:00 PM,1/14/2023 9:00:00 AM,PJM-RTO,1,1330.6081150033,0.6140863066,0.3861920782
1/14/2023 1:00:00 PM,1/14/2023 8:00:00 AM,PJM-RTO,1,1309.1062036350,1.1718582037,0.4364975939
1/14/2023 12:00:00 PM,1/14/2023 7:00:00 AM,PJM-RTO,1,1202.7112756892,0.3304972319,0.4558130952
1/14/2023 11:00:00 AM,1/14/2023 6:00:00 AM,PJM-RTO,1,917.1129341333,0.0046567454,0.1377674032
1/14/2023 10:00:00 AM,1/14/2023 5:00:00 AM,PJM-RTO,1,1099.7104009300,0.1701152395,0.2559343346
1/14/2023 9:00:00 AM,1/14/2023 4:00:00 AM,PJM-RTO,1,1042.5211966892,0.1281047536,0.1853918955
1/14/2023 8:00:00 AM,1/14/2023 3:00:00 AM,PJM-RTO,1,1346.7194927442,0.4395239930,0.4161904399
1/14/2023 7:00:00 AM,1/14/2023 2:00:00 AM,PJM-RTO,1,1264.4952271967,0.2495682950,0.3511820949
1/14/2023 5:00:00 AM,1/14/2023 12:00:00 AM,PJM-RTO,1,1447.8821515242,0.8206741438,4.6634416311
1/14/2023 4:00:00 AM,1/13/2023 11:00:00 PM,PJM-RTO,1,1283.0394695600,0.0553797390,1.0238534658
1/14/2023 3:00:00 AM,1/13/2023 10:00:00 PM,PJM-RTO,1,1283.2598685825,0.6192096216,0.5477718523
1/14/2023 2:00:00 AM,1/13/2023 9:00:00 PM,PJM-RTO,1,1120.9045824592,0.0608777482,0.2773380745
1/14/2023 1:00:00 AM,1/13/2023 8:00:00 PM,PJM-RTO,1,1196.4526175733,0.1910932090,0.8073281095
1/14/2023 12:00:00 AM,1/13/2023 7:00:00 PM,PJM-RTO,1,1426.7265325425,0.4776676692,1.0492947814
1/13/2023 11:00:00 PM,1/13/2023 6:00:00 PM,PJM-RTO,1,1499.6410305858,0.2652994348,1.5345240687
1/13/2023 10:00:00 PM,1/13/2023 5:00:00 PM,PJM-RTO,1,1689.7589118858,1.2084022984,1.4774847447
1/13/2023 9:00:00 PM,1/13/2023 4:00:00 PM,PJM-RTO,1,1080.2771397483,0.1673834024,0.5154182271
1/13/2023 8:00:00 PM,1/13/2023 3:00:00 PM,PJM-RTO,1,1875.0751770642,0.4900344171,1.8288601818
1/13/2023 7:00:00 PM,1/13/2023 2:00:00 PM,PJM-RTO,1,1247.3086990267,0.0655337069,0.7441312441
1/13/2023 6:00:00 PM,1/13/2023 1:00:00 PM,PJM-RTO,1,1449.7015415258,0.1690393237,0.9995297830
1/13/2023 5:00:00 PM,1/13/2023 12:00:00 PM,PJM-RTO,1,1099.9942809625,0.4864400379,0.4809618228
1/13/2023 4:00:00 PM,1/13/2023 11:00:00 AM,PJM-RTO,1,1226.7230560525,0.6074379170,0.9111100344
1/13/2023 3:00:00 PM,1/13/2023 10:00:00 AM,PJM-RTO,1,1170.8162092042,0.2609444020,0.3016441727
1/13/2023 2:00:00 PM,1/13/2023 9:00:00 AM,PJM-RTO,1,832.7531942058,0.0041934805,0.0397640879
1/13/2023 1:00:00 PM,1/13/2023 8:00:00 AM,PJM-RTO,1,861.7447143183,0.0036623100,0.0735714545
1/13/2023 12:00:00 PM,1/13/2023 7:00:00 AM,PJM-RTO,1,858.5398263608,0.0041598138,0.0575205902
1/13/2023 11:00:00 AM,1/13/2023 6:00:00 AM,PJM-RTO,1,888.7952034992,0.1211076685,0.1364360281
1/13/2023 10:00:00 AM,1/13/2023 5:00:00 AM,PJM-RTO,1,867.4242967108,0.0044530139,0.1452501964
1/13/2023 9:00:00 AM,1/13/2023 4:00:00 AM,PJM-RTO,1,852.8918912308,0.0043212455,0.0574027185
1/13/2023 8:00:00 AM,1/13/2023 3:00:00 AM,PJM-RTO,1,876.3836320142,0.0044459888,0.0689610456
1/13/2023 7:00:00 AM,1/13/2023 2:00:00 AM,PJM-RTO,1,1320.9620990850,0.6780543495,0.3011296686
1/13/2023 6:00:00 AM,1/13/2023 1:00:00 AM,PJM-RTO,1,1036.2465771083,0.5743226250,0.3215640988
1/13/2023 5:00:00 AM,1/13/2023 12:00:00 AM,PJM-RTO,1,1457.3258021675,1.2628453384,3.5280610069
1/13/2023 4:00:00 AM,1/12/2023 11:00:00 PM,PJM-RTO,1,1656.8002138075,1.4940470254,0.7005609556
1/13/2023 3:00:00 AM,1/12/2023 10:00:00 PM,PJM-RTO,1,1449.6504731333,1.2109035529,0.3498712796
1/13/2023 2:00:00 AM,1/12/2023 9:00:00 PM,PJM-RTO,1,1193.6045684917,0.3482996234,0.3982522410
1/13/2023 1:00:00 AM,1/12/2023 8:00:00 PM,PJM-RTO,1,1500.7314287125,0.6844601002,0.6231000645
1/13/2023 12:00:00 AM,1/12/2023 7:00:00 PM,PJM-RTO,1,1074.0921858817,0.1465268269,0.1994417374
