State,Facility Name,Facility ID,Unit ID,Associated Stacks,Date,Operating Time Count,Sum of the Operating Time,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),SO2 Rate (lbs/mmBtu),CO2 Mass (short tons),CO2 Rate (short tons/mmBtu),NOx Mass (short tons),NOx Rate (lbs/mmBtu),Heat Input (mmBtu),Primary Fuel Type,Secondary Fuel Type,Unit Type,SO2 Controls,NOx Controls,PM Controls,Hg Controls,Program Code
PA,Scrubgrass Generating Plant,50974,1,,12/15/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,12/16/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,12/17/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,12/18/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,12/19/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,12/20/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,12/21/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,12/22/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,12/23/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,12/24/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,12/25/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,12/26/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,12/27/20,12,10.37,,234.08,0.356,0.4125,133.675,0.081,0.045,0.0505,1651.961,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,12/28/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,12/29/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,12/30/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,12/31/20,18,17.98,,2942,0.691,0.2322,553.858,0.0968,0.321,0.1052,5385.49,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/1/21,24,24,,8234,1.823,0.2673,1440.7,0.107,0.903,0.1288,13501,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/2/21,24,24,,7600,1.877,0.3206,1255.2,0.107,0.553,0.0954,11762.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/3/21,24,24,,7282,1.661,0.3018,1170.4,0.107,0.452,0.0795,10969.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/4/21,24,24,,6716,1.237,0.2435,1107,0.107,0.417,0.0765,10374.3,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/5/21,24,24,,7332,1.851,0.3209,1232.5,0.107,0.649,0.104,11551.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/6/21,24,24,,5777,1.431,0.3414,895.9,0.107,0.477,0.1125,8396.9,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/7/21,24,24,,5929,1.513,0.336,957.8,0.107,0.419,0.0917,8974.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/8/21,24,24,,5719,1.463,0.3409,916.3,0.107,0.401,0.0929,8584.4,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/9/21,24,24,,5212,1.304,0.3358,827.3,0.107,0.422,0.1049,7755.4,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/10/21,24,24,,5150,1.295,0.34,813.2,0.107,0.41,0.1036,7620.4,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/11/21,24,24,,6493,1.598,0.3251,1049,0.107,0.54,0.106,9832.2,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/12/21,24,24,,5381,1.207,0.299,861,0.107,0.464,0.1114,8072.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/13/21,24,24,,6190,1.563,0.3213,1035.4,0.107,0.615,0.1233,9703.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/14/21,24,24,,4741,1.284,0.3067,846.2,0.1058,0.481,0.1034,7931.4,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/15/21,24,24,,3719,1.053,0.2917,693.6,0.0707,0.368,0.0712,6509,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/16/21,24,24,,5499,1.22,0.2651,981.9,0.107,0.589,0.1285,9203.3,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/17/21,22,21.57,,4812.13,0.344,0.0842,869.184,0.107,0.815,0.2053,8145.027,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/18/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/19/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/20/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/21/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/22/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/23/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/24/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/25/21,21,20.28,,3415.9,0.239,0.1078,665.35,0.0958,0.633,0.1483,6468.432,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/26/21,24,24,,7236,0.488,0.0759,1361.9,0.107,1.011,0.1618,12763.3,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/27/21,24,24,,7009,1.228,0.1986,1322.8,0.107,0.829,0.1367,12398.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/28/21,24,24,,7869,2.067,0.2921,1497.9,0.107,0.952,0.1361,14038.2,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/29/21,24,24,,7023,1.991,0.3235,1307.4,0.107,0.763,0.1249,12255.3,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/30/21,11,10.8,,3503,0.918,0.2844,678.06,0.107,0.416,0.1311,6354.72,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/31/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/1/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/2/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/3/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/4/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/5/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/6/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/7/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/8/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/9/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/10/21,22,21.55,,3675,4.328,1.4053,747.822,0.0919,0.491,0.1069,7642.14,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/11/21,24,24,,6950,1.755,0.28,1263.2,0.101,0.909,0.143,12525.3,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/12/21,24,23.82,,3580,2.848,1.6177,772.418,0.1009,0.483,0.117,7661.414,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/13/21,24,23.88,,7983.76,2.305,0.3191,1463.972,0.101,0.963,0.1335,14519.48,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/14/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/15/21,14,13.37,,3436.66,2.141,2.5351,680.751,0.101,0.486,0.1404,6752.169,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/16/21,14,12.33,,3645.5,1.195,0.3604,735.279,0.101,0.479,0.1282,7292.898,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/17/21,24,24,,8186,2.608,0.3295,1597.3,0.101,1.339,0.1692,15839.3,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/18/21,24,24,,8213,2.539,0.3275,1562.5,0.101,1.461,0.1886,15499.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/19/21,24,24,,8239,2.506,0.323,1564.7,0.101,1.289,0.1662,15518.9,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/20/21,24,24,,7620,2.268,0.3154,1450,0.101,1.216,0.1695,14381.4,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/21/21,24,24,,7005,2.017,0.3128,1297.6,0.101,0.894,0.1415,12869.9,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/22/21,24,24,,6582,1.952,0.3175,1238.7,0.101,0.981,0.1597,12287,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/23/21,19,18.08,,4670.32,1.287,0.3167,809.412,0.101,0.51,0.1251,8027.612,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/24/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/25/21,9,7.26,,1749.97,2.325,3.8719,364.026,0.101,0.555,0.292,3611.108,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/26/21,19,18.08,,4785.68,1.37,0.3132,883.304,0.101,0.512,0.1252,8759.48,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/27/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/28/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/1/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/2/21,15,11.38,,1479.31,3.777,2.0411,287.408,0.0904,0.172,0.0987,2992.004,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/3/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/4/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/5/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/6/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/7/21,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/8/21,15,14.47,,2448,0.863,0.3266,498.857,0.0944,0.239,0.0895,5050.907,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/9/21,24,24,,7340,2.174,0.3067,1431.4,0.101,0.775,0.108,14195.8,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/10/21,24,24,,7574,2.244,0.3015,1498.3,0.101,1.16,0.1562,14857.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/11/21,24,24,,6807,2.162,0.3252,1330.6,0.101,0.7,0.108,13195.3,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/12/21,24,24,,7483,2.469,0.3383,1471.4,0.101,0.919,0.126,14591.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/13/21,24,24,,7738,2.629,0.3478,1522,0.101,0.854,0.113,15093.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/14/21,24,24,,7373,2.608,0.362,1453,0.101,0.823,0.1142,14408.6,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/15/21,24,24,,7542,2.965,0.3955,1511.3,0.101,0.864,0.1152,14989.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/16/21,24,24,,7561,2.758,0.3655,1525.2,0.101,0.986,0.1302,15127.2,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/17/21,24,24,,7514,2.736,0.3583,1539.1,0.101,0.953,0.1248,15264.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/18/21,24,24,,7496,2.612,0.3418,1539.6,0.101,0.891,0.1168,15269.8,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/19/21,24,24,,6859,2.071,0.2843,1388.7,0.101,1.188,0.1825,13771.9,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/20/21,24,24,,6967,2.242,0.324,1381.9,0.101,0.983,0.1501,13702.4,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/21/21,24,24,,7651,2.549,0.337,1523.5,0.101,1.302,0.1728,15107.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/22/21,24,24,,7367,2.44,0.3422,1435.6,0.101,1.087,0.1533,14237.3,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/23/21,24,24,,7350,2.33,0.331,1419.7,0.101,0.901,0.1278,14080.2,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/24/21,24,24,,7286,2.366,0.3313,1440,0.101,0.793,0.1111,14280.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/25/21,24,24,,7356,2.58,0.3599,1456.6,0.101,0.9,0.1246,14446.6,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/26/21,24,24,,6937,6.115,0.9538,1340,0.101,0.897,0.1361,13290,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
