datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
10/29/21 2:00,10/28/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,52.16,53.3,-0.86,2
10/29/21 3:00,10/28/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,46.63,47.14,-0.54,1.05
10/29/21 4:00,10/29/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,42.04,42.71,-0.4,1.07
10/29/21 5:00,10/29/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,39.24,40.08,-0.15,0.99
10/29/21 6:00,10/29/21 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.03,38.88,-0.02,0.87
10/29/21 7:00,10/29/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,37.61,38.64,0.14,0.89
10/29/21 8:00,10/29/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.56,39.46,0.09,0.81
10/29/21 9:00,10/29/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,43.5,44.84,-0.16,1.5
10/29/21 10:00,10/29/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,52.42,54.66,0.05,2.19
10/29/21 11:00,10/29/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,67.22,71.51,-0.18,4.47
10/29/21 12:00,10/29/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,63.18,67.3,0,4.12
10/29/21 13:00,10/29/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,64.82,68.17,-0.6,3.95
10/29/21 14:00,10/29/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,64.86,68.03,0.24,2.93
10/29/21 15:00,10/29/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,63.6,66.19,-0.06,2.65
10/29/21 16:00,10/29/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,64.67,66.75,0.12,1.96
10/29/21 17:00,10/29/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,64.68,66.03,0.49,0.86
10/29/21 18:00,10/29/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,59.92,61.44,0.5,1.02
10/29/21 19:00,10/29/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,59.42,61.91,0.45,2.04
10/29/21 20:00,10/29/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,59.69,61.08,-0.15,1.54
10/29/21 21:00,10/29/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,66,66.62,-2.93,3.55
10/29/21 22:00,10/29/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,73.88,76.8,-1.5,4.42
10/29/21 23:00,10/29/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,65.58,68.16,-0.68,3.26
10/30/21 0:00,10/29/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,59.72,61.91,0.59,1.6
10/30/21 1:00,10/29/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,53.43,54.56,1.39,-0.26
10/30/21 2:00,10/29/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,48.2,50.38,1.59,0.59
