State,Facility Name,Facility ID,Date,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu)
PA,Gilberton Power Company,10113,8/30/13,,18222,4.549,2819.2,0.527,23551.9
PA,Gilberton Power Company,10113,8/31/13,,18377,4.504,2824.6,0.519,23598.5
PA,Gilberton Power Company,10113,9/1/13,,18080,4.349,2792.4,0.472,23328
PA,Gilberton Power Company,10113,9/2/13,,18284,4.437,2816.6,0.488,23530.7
PA,Gilberton Power Company,10113,9/3/13,,18560,4.382,2857.5,0.535,23873.4
PA,Gilberton Power Company,10113,9/4/13,,18741,4.383,2880.6,0.689,24066
PA,Gilberton Power Company,10113,9/5/13,,18592,4.505,2875.1,0.624,24020.6
PA,Gilberton Power Company,10113,9/6/13,,18554,4.484,2872.5,0.709,23996.1
PA,Gilberton Power Company,10113,9/7/13,,18746,4.427,2871.7,0.82,23991.9
PA,Gilberton Power Company,10113,9/8/13,,18581,4.503,2871.2,0.713,23989.2
PA,Gilberton Power Company,10113,9/9/13,,18554,4.373,2829.7,0.659,23639.9
PA,Gilberton Power Company,10113,9/10/13,,18382,4.384,2831.5,0.534,23657.1
PA,Gilberton Power Company,10113,9/11/13,,18240,4.424,2815,0.493,23518.7
PA,Gilberton Power Company,10113,9/12/13,,18139,4.3,2818.7,0.518,23548.1
PA,Gilberton Power Company,10113,9/13/13,,18595,4.367,2866.9,0.648,23950.6
PA,Gilberton Power Company,10113,9/14/13,,18702,4.461,2897.9,0.7,24209.4
PA,Gilberton Power Company,10113,9/15/13,,17078,4.128,2654.4,0.516,22174.4
PA,Gilberton Power Company,10113,9/16/13,,18125,4.33,2802,0.522,23408.1
PA,Gilberton Power Company,10113,9/17/13,,18594,4.403,2857.7,0.734,23872.6
PA,Gilberton Power Company,10113,9/18/13,,18821,4.477,2875.8,0.791,24025.8
PA,Gilberton Power Company,10113,9/19/13,,18411,4.281,2838.5,0.657,23713.9
PA,Gilberton Power Company,10113,9/20/13,,18455,4.368,2868.7,0.63,23966.5
PA,Gilberton Power Company,10113,9/21/13,,18140,4.251,2811,0.536,23483.9
